24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,
24.21,24.6941,24.4558,24.3306,24.4253,24.5435,24.5886,24.4269,24.7222,24.8154,23.8576,24.4652,24.5767,24.4466,24.5936,24.2433,24.7785,24.4798,24.7452,24.5698,24.331,24.3864,24.6694,24.4717,24.3617,24.2305,24.2858,24.3101,24.323,24.8804,24.7689,24.7375,24.5531,24.5771,24.0029,24.5604,24.2688,24.5888,24.6028,24.4427,24.5966,24.2652,24.7973,24.7013,24.6814,24.5409,24.3874,24.4674,24.542,24.4992,24.8059,24.7684,24.2666,24.3132,24.3841,24.6837,24.7051,24.6963,24.6595,24.585,24.5063,24.4923,24.0924,24.5069,24.8221,24.8342,24.5041,24.2947,24.3443,24.6549,24.4818,24.3912,24.6629,24.1531,24.4142,24.3127,24.3636,24.6136,24.9135,24.6666,24.4784,24.3172,24.4043,24.5926,24.7453,24.589,24.6109,24.3123,24.7965,24.5448,24.3892,24.5702,24.7301,24.5247,24.2971,24.819,24.5395,24.3846,24.8802,24.612,
24.1452,24.7208,24.5854,24.3418,24.4081,24.6691,24.657,24.4315,24.8125,24.8415,23.5486,24.6743,24.5283,24.2809,24.1487,24.2978,24.7837,24.7762,24.8638,24.7157,24.5726,24.3035,24.7751,24.5961,24.5114,24.1835,24.3749,24.479,24.2664,24.9649,24.6639,24.9559,24.6078,24.5052,24.1918,24.7021,24.4515,24.6798,24.1857,24.4947,24.7607,23.9223,25.1016,24.6504,24.7196,24.321,24.0396,24.7864,24.7325,24.5654,24.7112,24.887,24.0446,24.3135,24.7503,24.8951,25.0331,24.3311,24.7425,24.4003,24.521,24.7835,24.0089,24.8829,24.8892,24.7668,24.6266,24.5572,24.3784,24.3197,24.4113,24.7901,24.7982,24.3182,24.7502,24.1098,24.3382,24.6017,25.0344,24.3235,24.5528,24.4799,24.1946,24.4317,24.7401,24.713,24.7665,24.4864,24.6159,24.5958,24.0791,24.5605,24.7239,24.4727,24.4549,24.4558,24.2285,24.4724,24.8985,24.539,
24.0433,24.871,24.8797,24.2835,24.1781,25.074,24.5759,24.6315,24.6931,24.7861,23.681,24.5979,24.8372,24.0932,24.2973,24.5003,24.5194,24.9421,25.2109,24.7468,24.8731,24.097,24.4868,24.8766,24.5776,23.9516,24.5928,24.162,24.3177,24.9432,24.6727,24.6146,24.6088,24.8491,23.9044,24.8571,24.5358,24.6566,24.2561,24.0574,24.9756,23.6794,24.903,25.1759,24.749,24.1001,23.9545,24.5215,24.7951,24.5308,24.6191,24.9127,24.1776,24.1072,24.6319,24.9186,24.9483,24.5454,24.7731,24.5584,24.5666,25.1976,24.3068,25.0934,24.9161,24.5255,24.4001,24.7103,24.542,24.2196,24.2141,24.6101,24.5653,24.2145,24.8823,24.3248,24.1701,24.6065,24.9657,24.0824,24.7654,24.7151,24.4717,24.2807,24.6811,24.9201,24.966,24.5288,24.528,24.1814,23.9857,24.4282,24.6511,24.3124,24.189,24.5193,24.34,24.5197,25.1866,24.6142,
23.9666,24.823,24.8398,24.3202,24.1875,25.0719,24.5719,24.5489,24.2051,24.6032,23.7994,24.6326,24.8634,23.6464,24.3018,24.5437,24.6565,25.0452,25.4417,24.4897,25.0942,23.8333,24.4527,25.0769,24.7987,24.2615,24.4069,23.9763,23.998,24.9118,24.7001,24.5163,24.3638,24.87,24.2154,24.7206,24.6834,24.955,24.4491,24.1331,25.13,23.7395,24.7246,25.056,24.5152,23.8618,24.1979,24.2597,24.6159,24.4811,24.8839,24.7027,24.6205,24.2026,24.7555,24.908,25.2054,24.1691,25.103,24.2906,24.5449,25.6213,24.3243,25.3359,24.7082,24.8334,24.2867,24.5419,24.421,23.8352,24.0766,24.7106,24.1426,24.315,24.7255,24.4331,24.8034,24.5175,24.9276,24.1905,24.9482,24.4101,24.7188,24.268,24.4801,24.5703,25.1089,24.3544,24.535,24.0974,23.9391,24.2254,24.4553,24.2062,23.9307,24.3918,24.2207,24.532,24.9187,24.3953,
23.6048,24.8211,24.9474,24.2723,24.4941,24.8819,24.3006,24.4795,24.121,24.7487,23.8723,24.7541,24.708,23.5858,24.6078,24.743,24.4635,25.2491,25.2681,24.5691,24.6477,23.6963,24.741,25.036,24.5889,24.2413,24.4022,23.8002,24.0196,24.59,24.545,24.6315,23.9832,24.8484,24.1905,24.8987,24.7522,25.1213,24.262,23.8411,25.1375,23.561,24.9858,25.1043,24.8058,23.7985,24.1903,24.5159,24.5341,24.4657,24.8092,24.5778,24.1543,24.0936,24.8326,24.8173,25.1219,24.1487,24.5314,24.3419,24.3954,25.5572,24.1107,25.4737,24.871,24.7003,24.4871,24.2037,24.4873,23.5075,24.2036,24.5537,24.3249,24.369,24.8327,24.6812,25.085,24.5996,24.946,24.1457,24.9416,24.5349,24.5552,24.2094,24.1919,24.2944,25.0992,24.3644,24.7611,23.9603,23.765,24.0237,24.4203,24.281,23.9519,24.5506,24.3757,24.6818,24.9206,24.5713,
23.7,24.7956,25.0791,24.2022,24.357,24.9802,24.1786,24.2694,24.2722,24.9018,24.1832,24.6996,24.3631,23.7449,24.9055,24.8128,24.5773,25.3195,25.3014,24.5221,24.4166,23.4802,24.7049,24.994,24.5711,24.3816,24.3394,23.9069,23.6831,24.333,24.3476,24.8277,23.7767,24.8431,24.3574,24.7756,24.6102,25.1879,24.1473,23.855,25.4548,23.8177,24.974,25.0781,24.7293,23.9822,23.7732,24.5782,24.4691,24.3833,24.8666,24.7963,24.3377,24.1266,25.2382,24.712,24.9214,24.337,24.5503,24.3112,24.5753,25.3265,24.0106,25.4717,24.8137,24.7891,24.3886,24.2081,24.4107,23.0411,24.2271,24.8135,24.3331,24.4677,24.9716,24.5229,24.9347,24.6465,25.0206,24.1318,24.4193,24.5408,24.4167,24.1753,24.0396,24.2866,25.1783,24.3559,24.9933,24.2321,24.2184,24.0068,24.785,24.413,24.1417,24.4106,24.7592,24.7816,24.8703,24.6086,
23.5666,25.0624,25.1671,24.0501,24.3109,24.8514,24.2177,24.0169,24.4333,24.8083,24.095,24.8161,24.6127,24.0023,24.8161,24.7779,24.5893,25.3705,25.1732,24.4391,24.4879,23.2843,24.7163,24.8732,24.5574,24.1556,24.0805,23.871,23.5595,23.9905,24.7373,24.8985,23.6673,24.9211,24.2837,24.8815,24.5975,25.3148,24.0651,23.9335,25.2903,23.4257,24.7987,24.7698,24.5055,23.8932,23.8773,24.777,24.48,24.3372,24.6435,24.5884,24.3005,23.9084,25.5281,24.8526,24.4803,24.2826,24.3487,24.3621,24.7587,25.1458,23.9229,25.6067,24.6128,24.8892,24.2962,24.1489,24.7059,23.0655,24.0872,25.2828,24.2694,24.6024,25.0845,24.3836,24.9174,24.4731,25.2176,24.1526,24.4491,24.7789,24.4825,23.8798,23.9167,24.377,25.2235,23.9399,25.1723,24.0512,24.4331,24.2502,24.674,24.376,24.045,24.5366,24.9347,24.6492,24.9915,25.0699,
23.9622,25.1071,25.1066,24.0288,24.2991,24.9463,24.1014,23.839,24.1519,24.9303,23.9651,24.4944,24.6047,24.3988,24.8319,24.9634,24.4633,25.436,25.2916,24.4332,24.6818,23.0949,24.9393,24.3866,24.6856,24.2094,23.9913,23.9067,23.6158,23.7243,24.6505,25.0829,23.9758,24.6551,23.9666,24.6758,24.7136,25.235,24.1315,23.8588,25.5215,22.8933,24.7742,24.9878,24.5518,24.2312,23.8935,25.1255,24.5177,24.5175,24.4117,24.475,24.4295,23.7327,24.9872,24.9325,24.5507,24.7357,24.0835,24.6515,24.8624,25.0242,23.7292,25.7539,24.6545,24.9939,24.4653,23.8931,24.7485,22.9643,24.0222,25.3154,24.3128,24.2757,25.1503,24.6014,25.0254,24.215,25.1481,24.0326,24.1942,24.7474,24.7559,24.1462,23.8279,24.4578,25.2773,24.2403,25.3464,24.4102,24.6418,24.4073,24.8302,24.7889,24.008,24.5239,25.2304,24.7195,25.0616,25.323,
23.9936,25.1422,25.0199,24.1193,23.9029,24.9456,24.053,23.6354,24.2278,24.7455,23.8478,24.5049,24.6223,24.5245,25.072,25.0828,24.5372,25.4664,25.3851,24.3671,24.7027,22.9896,24.6255,24.2112,24.8464,24.5511,24.1146,24.3055,23.7782,23.4828,25.3524,25.2837,24.2911,24.8016,24.1445,24.6267,24.6743,25.3462,24.0026,23.9137,25.4904,22.9293,25.1117,24.5785,24.5594,24.3838,24.1756,25.3103,24.4529,24.5492,24.3768,24.6395,24.2478,23.7447,25.344,25.2585,24.5479,24.9971,23.7559,24.9248,24.8312,25.2771,23.7437,25.7652,24.8167,24.8227,24.5848,23.8858,24.8077,22.9872,24.1052,25.2012,24.2985,24.2692,25.1573,24.3475,24.7752,23.958,24.8905,23.7632,24.6048,24.5399,24.6411,24.2224,23.963,24.5707,25.1834,24.5269,25.4218,24.4099,24.6192,24.1746,24.8312,24.7515,23.542,24.49,25.4266,24.9522,25.275,25.5545,
